UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
264,1,16,86,8,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,1,0,0,0
265,1,24,14,19,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
266,1,40,36,32,1,0,0,0,0,0,1,0,2,1,1,0,0,1,1,0,0,0,0,0,0
267,1,115,24,21,9,0,0,1,0,0,1,0,7,7,1,0,4,52,9,1,0,1,1,0,0
268,1,302,10,18,25,1,5,2,3,0,1,7,14,29,15,2,18,30,118,0,6,4,0,1,3
269,1,100,16,9,6,0,0,0,0,0,0,2,3,31,4,0,12,14,12,0,3,1,0,2,1
270,1,29,11,8,0,0,0,0,0,0,0,0,0,0,1,0,0,16,3,0,1,0,0,0,0
271,1,22,1,11,1,0,0,0,0,0,0,0,2,0,1,0,3,2,2,0,0,0,0,0,0
272,1,66,29,40,2,0,0,1,0,0,0,0,1,2,1,0,1,9,5,0,1,2,0,0,1
273,1,24,2,20,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
274,1,24,13,2,1,0,0,0,1,0,0,0,1,1,2,0,4,11,1,0,0,0,0,0,0
275,1,15,28,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
276,1,13,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
277,1,30,4,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
278,1,19,11,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279,1,13,40,1,1,0,0,0,1,0,0,0,1,1,0,1,1,3,2,0,0,1,0,0,0
280,1,252,15,15,15,1,4,3,2,0,0,4,4,23,6,1,18,103,27,1,10,10,1,1,3
281,1,37,11,13,1,0,1,1,0,0,0,0,4,2,0,0,3,5,5,1,0,1,0,0,0
282,1,33,6,10,3,0,0,0,0,0,0,0,2,3,1,1,3,3,3,0,1,1,0,1,1
283,1,71,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0
284,1,20,41,12,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,1,0,0,0,0
285,1,56,13,43,2,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,1,0,0,0
286,1,109,15,43,6,0,1,0,0,0,1,2,9,17,0,1,5,7,14,0,2,0,1,0,0
287,1,44,11,9,4,1,1,0,2,0,0,1,1,5,0,0,1,19,0,0,0,0,0,0,0
288,1,29,32,15,0,0,2,0,0,0,0,0,2,1,0,0,3,2,3,0,0,1,0,0,0
289,1,42,32,2,4,0,1,1,1,0,1,0,2,4,1,0,1,17,6,0,0,1,0,0,0
290,1,20,4,11,0,0,0,0,0,0,1,0,0,3,0,0,0,2,3,0,0,0,0,0,0
291,1,42,21,3,1,0,3,2,0,0,0,0,3,5,1,0,3,4,15,0,1,1,0,0,0
292,1,49,14,31,2,0,1,0,0,0,0,0,3,3,0,0,3,2,4,0,0,0,0,0,0
293,1,31,1,2,2,0,0,0,0,0,0,0,1,23,0,0,0,1,2,0,0,0,0,0,0
294,1,53,3,23,3,1,2,0,0,0,1,0,1,3,1,1,2,8,4,0,0,3,0,0,0
295,1,31,23,7,1,0,0,1,1,0,0,0,1,3,0,0,0,15,2,0,0,0,0,0,0
296,1,20,2,13,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0
297,1,58,20,4,1,0,1,0,0,0,0,0,4,5,2,0,1,27,10,0,0,3,0,0,0
298,1,30,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1,157,35,5,12,0,2,6,3,0,3,2,3,7,6,0,9,74,11,0,4,4,1,5,0
300,1,177,9,14,12,0,4,2,2,0,1,1,5,10,5,0,12,82,16,0,4,3,0,3,1
301,1,18,33,9,1,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0
302,1,39,145,1,1,0,1,0,0,0,1,0,2,1,0,0,0,24,5,0,0,3,0,0,0
303,1,19,54,11,0,0,0,0,0,0,0,0,2,3,0,0,0,1,2,0,0,0,0,0,0
304,1,1899,18,1293,152,1,3,5,7,1,2,4,39,61,6,0,116,126,65,1,8,9,0,0,0
305,1,77,2,36,4,1,4,0,0,1,0,1,3,5,2,0,2,6,6,2,1,3,0,0,0
306,1,44,9,2,2,0,2,0,0,0,0,0,0,2,1,2,0,28,2,0,0,1,0,2,0
307,1,48,26,2,20,0,1,0,0,0,0,0,1,3,2,0,3,5,5,0,1,4,0,0,1
308,1,48,15,35,1,0,0,0,1,0,0,0,1,1,1,0,0,6,2,0,0,0,0,0,0
309,1,65,32,54,0,0,2,0,0,0,0,0,2,2,0,0,1,2,2,0,0,0,0,0,0
310,1,348,46,212,9,0,1,5,3,1,1,2,11,22,0,3,10,32,17,0,5,9,0,4,1
311,1,19,32,6,0,0,2,1,0,0,0,0,1,1,0,0,1,0,2,0,1,3,0,0,1
312,1,62,112,24,4,0,0,2,1,0,0,0,4,5,3,0,0,8,5,0,3,2,0,0,1
313,1,25,1,1,0,0,1,0,0,0,1,0,0,3,1,0,1,0,17,0,0,0,0,0,0
314,1,43,71,21,2,0,0,1,0,0,0,0,2,1,1,0,0,5,4,0,0,4,0,1,1
315,1,215,57,121,4,0,0,1,0,0,0,1,4,22,3,1,8,34,12,0,2,2,0,0,0
316,1,40,1,3,1,0,1,1,0,0,2,2,1,3,0,0,2,13,5,0,0,3,0,0,3
317,1,31,1,5,0,0,0,0,0,0,0,0,0,4,1,0,3,4,13,0,0,0,0,0,1
318,1,80,29,31,6,0,4,0,2,0,0,0,4,5,0,1,9,10,3,0,0,2,0,1,2
319,1,24,46,15,1,0,0,0,0,0,0,0,2,1,0,0,2,0,3,0,0,0,0,0,0
320,1,15,4,7,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0
321,1,36,1,8,1,0,0,0,1,0,0,0,0,2,0,0,3,0,21,0,0,0,0,0,0
322,1,11,6,2,2,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0
323,1,29,76,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0
324,1,19,17,16,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
325,1,1561,53,1304,23,2,4,1,7,3,2,2,8,77,5,1,32,39,23,2,8,13,0,2,3
326,1,34,47,15,2,0,1,0,1,0,0,0,2,2,2,0,3,3,1,0,1,1,0,0,0
327,1,19,24,9,1,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,1,0,0,0,1
328,1,32,10,21,1,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,1,3,0,0,0
329,1,65,4,3,29,0,1,1,0,0,0,0,1,6,1,0,4,6,8,0,3,1,0,1,0
330,1,30,4,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1,34,18,5,0,0,0,0,0,0,0,0,2,3,0,0,3,16,2,0,1,1,0,0,1
332,1,77,10,12,6,0,0,0,1,3,0,0,1,5,1,0,38,1,5,0,2,1,0,1,0
333,1,53,1,34,0,0,0,0,0,0,0,0,2,4,0,0,2,4,4,0,0,1,0,2,0
334,1,14,2,5,1,0,1,0,0,0,0,0,0,2,1,0,0,2,1,1,0,0,0,0,0
335,1,27,4,14,1,0,0,0,0,0,1,0,0,1,1,0,0,4,4,0,0,0,0,0,1
336,1,26,99,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1,34,20,30,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338,1,99,4,55,8,0,1,1,0,0,0,1,3,8,0,0,5,7,8,0,0,2,0,0,0
339,1,27,45,15,1,0,0,0,0,0,0,1,0,1,0,0,0,5,3,0,0,1,0,0,0
340,1,16,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
341,1,22,18,10,0,0,0,0,0,0,0,2,2,3,0,0,2,1,2,0,0,0,0,0,0
342,1,1662,16,275,56,1,12,6,10,4,3,5,54,104,10,3,41,948,90,3,15,15,0,3,4
343,1,31,1,13,0,0,0,0,0,0,0,1,1,3,3,0,2,3,5,0,0,0,0,0,0
344,1,25,66,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
345,1,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1,32,16,3,2,0,0,0,1,0,1,0,2,1,2,1,2,14,2,0,0,1,0,0,0
347,1,17,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,0,0
348,1,21,26,11,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0
349,1,48,133,6,2,0,0,0,0,0,0,0,3,21,0,0,2,6,7,0,0,1,0,0,0
350,1,35,31,17,4,0,0,0,0,0,0,0,3,1,0,0,3,2,4,0,0,1,0,0,0
351,1,1122,2,71,62,1,19,13,8,0,7,28,34,76,39,6,62,131,456,4,35,31,2,14,23
352,1,48,6,29,0,0,0,1,0,0,0,0,3,6,1,0,1,1,4,1,0,1,0,0,0
353,1,81,242,29,9,0,0,0,0,0,0,2,5,10,3,0,5,10,5,0,0,2,0,0,1
354,1,25,54,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
355,1,105,14,5,9,0,4,1,0,0,1,1,6,14,1,0,1,48,10,0,2,1,0,1,0
356,1,23,18,0,0,0,0,0,0,0,0,0,1,1,1,0,1,15,4,0,0,0,0,0,0
357,1,21,25,2,0,0,0,0,0,0,0,0,2,11,0,0,2,4,0,0,0,0,0,0,0
358,1,86,49,5,5,1,2,0,3,0,1,1,2,7,2,0,7,34,13,0,2,0,1,0,0
359,1,27,26,19,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,0,1,0,0,0,0
360,1,40,4,19,0,0,1,0,0,0,1,0,0,1,2,0,5,6,2,0,1,0,0,0,2
361,1,37,17,20,2,0,0,0,1,0,0,0,0,4,0,0,1,6,3,0,0,0,0,0,0
362,1,18,30,7,4,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0
363,1,31,44,17,2,0,2,0,0,0,0,0,3,0,0,0,1,1,2,1,1,1,0,0,0
364,1,299,8,37,24,0,3,0,1,0,2,3,18,41,3,2,18,31,108,0,4,2,1,0,1
365,1,12,2,6,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
366,1,15,17,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
367,1,69,17,8,10,0,0,0,0,0,0,1,4,6,0,0,5,30,4,0,0,0,0,0,1
368,1,19,3,2,2,0,0,0,0,0,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0
369,1,13,84,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
370,1,47,4,4,3,0,0,1,0,0,0,0,2,18,1,0,5,5,6,0,0,1,0,0,1
371,1,32,1,25,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0
372,1,13,34,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
373,1,11,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
374,1,20,4,0,2,0,0,0,0,0,1,0,0,2,0,0,1,13,1,0,0,0,0,0,0
375,1,39,16,20,1,0,0,0,0,0,1,0,3,2,0,1,2,3,5,0,0,1,0,0,0
376,1,396,20,33,27,0,6,5,4,1,2,4,12,43,13,1,20,38,148,1,10,10,0,8,10
377,1,33,47,18,1,0,0,0,0,0,0,0,1,2,0,0,2,2,6,0,0,1,0,0,0
378,1,58,6,46,1,0,0,1,0,0,0,0,1,6,0,0,2,0,0,0,0,1,0,0,0
379,1,21,2,2,1,1,0,0,0,0,0,0,1,8,0,0,2,3,3,0,0,0,0,0,0
380,1,12,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
381,1,60,18,22,7,0,0,1,0,0,0,0,2,3,1,0,1,11,11,0,1,0,0,0,0
382,1,11,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
383,1,21,15,17,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
384,1,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1,18,15,0,2,0,0,0,0,0,0,0,1,1,0,0,0,12,1,0,0,0,0,1,0
386,1,38,9,7,0,0,1,0,0,0,0,0,2,1,0,0,4,18,4,0,0,1,0,0,0
387,1,21,39,2,0,0,0,0,0,0,0,0,2,1,0,0,2,10,3,0,0,1,0,0,0
388,1,2232,76,217,123,7,15,11,15,2,10,20,95,981,36,5,121,245,220,7,23,39,2,14,24
389,1,144,18,11,12,0,1,0,1,0,1,3,5,11,3,2,11,6,69,1,1,2,0,2,2
390,1,23,19,2,1,0,0,0,1,0,0,0,2,0,1,0,1,12,2,0,0,1,0,0,0
391,1,36,66,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
392,1,131,49,16,7,2,2,0,0,0,2,1,9,61,0,1,7,12,7,0,2,2,0,0,0
393,1,165,2,11,6,0,5,0,0,1,0,2,6,14,4,0,11,81,14,0,4,4,0,0,2
394,1,37,16,22,1,0,0,0,0,0,0,0,1,3,0,0,3,4,2,0,1,0,0,0,0
395,1,32,88,16,0,0,0,0,0,0,0,0,1,4,0,0,0,7,4,0,0,0,0,0,0
396,1,13,37,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
397,1,15,20,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
398,1,28,4,2,2,0,3,0,0,0,0,0,0,13,0,0,0,4,3,0,0,0,0,0,1
399,1,139,7,14,13,1,2,1,2,0,1,1,4,5,3,1,6,60,12,0,4,4,1,2,2
400,1,34,35,13,1,0,0,0,0,0,0,0,2,2,2,0,3,5,3,1,2,0,0,0,0
401,1,39,7,15,2,0,1,0,0,0,1,1,0,1,1,1,2,5,6,0,1,1,0,0,1
402,1,528,13,45,32,2,7,4,5,2,8,6,17,46,19,4,23,217,51,3,9,17,0,4,7
403,1,21,9,17,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
404,1,18,37,1,2,0,0,0,0,0,0,0,4,1,0,0,0,9,1,0,0,0,0,0,0
405,1,22,12,20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
406,1,1448,21,1336,6,0,1,1,3,1,0,0,10,14,3,1,19,29,19,0,0,5,0,0,0
407,1,20,38,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
408,1,23,40,19,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
409,1,37,28,24,2,0,0,0,0,0,0,0,0,2,0,1,1,2,4,0,0,1,0,0,0
410,1,16,84,1,0,0,1,0,0,0,0,0,1,8,0,0,2,2,1,0,0,0,0,0,0
411,1,162,2,18,19,0,4,0,1,0,1,0,12,10,3,1,11,9,64,0,4,5,0,0,0
412,1,25,41,4,1,0,0,0,0,0,0,0,2,0,0,0,1,15,2,0,0,0,0,0,0
413,1,14,7,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
414,1,13,62,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,7,0,0,0,0,0,0
415,1,12,37,1,0,0,0,0,0,0,0,0,1,6,0,0,0,2,2,0,0,0,0,0,0
416,1,33,34,3,1,0,0,0,0,0,0,0,12,5,0,0,3,3,4,0,1,0,0,0,1
417,1,1916,8,134,98,0,4,3,1,0,0,6,93,145,10,3,77,1200,124,1,7,7,0,0,3
418,1,15,12,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,1,26,1,14,2,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,2,0,0,0,0
420,1,13,78,7,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0
421,1,32,3,19,1,0,0,0,0,0,0,0,1,8,0,0,1,1,1,0,0,0,0,0,0
422,1,46,40,30,0,0,0,1,0,0,0,0,1,2,1,0,0,5,5,0,1,0,0,0,0
423,1,34,5,16,2,0,0,0,0,0,1,0,0,2,0,0,5,5,3,0,0,0,0,0,0
424,1,72,40,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
425,1,16,16,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
426,1,35,1,12,1,0,0,1,2,0,0,0,3,6,1,0,1,3,4,0,1,0,0,0,0
427,1,32,8,3,1,0,1,0,0,0,0,0,2,3,0,0,1,15,4,0,2,0,0,0,0
428,1,25,39,15,0,0,0,1,0,1,0,0,1,0,0,0,0,3,3,0,1,0,0,0,0
429,1,28,14,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
430,1,2296,22,1374,138,4,5,4,7,0,1,4,83,92,22,9,85,231,175,3,13,40,0,2,4
431,1,271,206,140,11,0,2,5,1,0,4,2,12,10,3,0,11,31,22,1,7,2,0,2,5
432,1,1477,31,188,40,3,9,10,6,1,2,8,34,44,28,7,46,152,864,1,13,16,0,2,3
433,1,1900,14,28,32,3,7,8,9,2,7,5,24,40,15,10,22,1574,68,4,10,13,8,4,7
434,1,146,1,11,12,2,2,1,3,0,2,0,5,11,5,0,10,60,14,0,3,4,0,0,1
435,1,2149,11,105,88,7,23,19,17,3,12,28,63,126,59,8,98,1216,180,1,30,34,3,16,13
436,1,57,11,37,5,0,0,1,1,0,0,0,1,1,0,0,2,2,4,1,1,0,0,0,1
437,1,45,37,37,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,1,1,0,0,0
438,1,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1,29,1,24,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
440,1,43,18,18,6,0,1,0,2,0,0,0,2,2,0,0,2,1,7,1,0,0,0,1,0
441,1,39,56,25,1,0,0,0,0,0,0,0,0,2,1,0,2,5,2,0,0,1,0,0,0
442,1,24,45,1,0,0,0,0,1,0,0,0,1,0,1,0,1,2,17,0,0,0,0,0,0
443,1,22,10,2,1,0,1,2,0,1,0,0,0,2,1,0,1,2,9,0,0,0,0,0,0
444,1,150,17,20,18,0,1,2,0,0,0,0,16,59,2,2,2,14,14,0,0,0,0,0,0
445,1,19,8,9,1,0,1,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0
446,1,36,22,18,2,0,1,0,0,0,0,0,1,0,1,0,2,6,4,0,1,0,0,0,0
447,1,19,36,12,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0
448,1,46,2,35,3,1,0,0,0,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0
449,1,22,1,15,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0
450,1,131,12,3,10,0,1,1,1,0,3,2,6,5,2,0,7,10,64,0,6,8,0,2,0
451,1,16,54,8,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,0,0,1,0,0,0
452,1,13,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
453,1,35,64,24,3,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,1,0,0,0,0
454,1,18,26,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,1,35,26,7,3,0,0,0,1,0,0,0,2,3,0,0,1,14,4,0,0,0,0,0,0
456,1,24,14,16,2,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
457,1,149,86,90,3,0,1,0,2,0,0,0,7,10,1,0,10,11,12,1,1,0,0,0,0
458,1,146,2,12,12,0,2,1,1,0,1,2,6,11,2,1,4,60,20,0,1,6,0,1,3
459,1,45,22,6,1,0,0,1,0,0,0,1,0,5,2,0,0,25,3,0,1,0,0,0,0
460,1,429,33,286,11,1,5,5,1,1,2,4,5,15,3,6,13,27,24,2,7,4,1,5,1
461,1,166,26,74,12,0,4,1,2,0,0,2,8,6,5,2,6,16,19,0,3,4,0,1,1
462,1,16,48,7,0,0,0,0,0,0,0,0,2,2,1,0,0,3,0,0,1,0,0,0,0
463,1,19,2,15,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
464,1,11,1,4,1,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0
465,1,22,52,12,1,0,0,0,0,0,0,0,0,2,0,0,1,4,1,0,1,0,0,0,0
466,1,28,30,19,3,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0
467,1,32,51,5,3,0,1,0,0,0,0,0,0,3,1,0,4,12,2,0,0,0,0,1,0
468,1,31,23,3,1,0,0,0,1,0,0,0,3,3,0,1,2,16,1,0,0,0,0,0,0
469,1,19,1,2,0,0,0,2,0,0,0,0,0,1,0,0,1,12,1,0,0,0,0,0,0
470,1,14,1,6,3,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
471,1,52,23,1,3,1,1,1,0,0,0,0,1,4,1,0,3,25,9,1,1,0,0,0,0
472,1,12,22,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
473,1,27,2,11,2,0,0,0,1,0,0,0,0,2,0,0,0,5,6,0,0,0,0,0,0
474,1,112,93,10,7,0,2,1,1,0,1,1,4,33,4,0,11,15,12,1,4,3,0,0,2
475,1,20,1,17,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
476,1,16,14,3,1,0,0,0,0,0,0,0,0,9,0,0,1,2,0,0,0,0,0,0,0
477,1,30,1,4,1,0,0,0,0,0,0,2,0,3,0,0,3,3,14,0,0,0,0,0,0
478,1,31,12,17,3,0,0,0,0,0,0,0,2,1,0,0,1,4,3,0,0,0,0,0,0
479,1,14,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
480,1,41,29,25,2,0,0,0,0,0,0,0,0,2,1,0,0,5,4,0,0,2,0,0,0
481,1,39,66,19,1,0,1,0,1,0,0,2,0,3,3,0,2,4,2,0,0,0,0,0,1
482,1,25,27,21,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
483,1,73,2,35,6,0,2,0,0,0,1,0,4,6,1,0,1,5,6,0,4,0,0,0,2
484,1,782,48,67,55,0,4,6,2,1,4,5,49,77,14,4,41,306,116,2,16,5,1,2,5
485,1,178,15,24,10,0,0,2,1,0,2,2,6,14,2,0,18,65,23,0,3,2,0,2,2
486,1,23,15,17,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0
487,1,21,2,12,4,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0
488,1,1766,2,1042,56,2,2,3,3,1,3,6,56,93,12,2,56,214,187,2,5,13,0,2,6
489,1,91,35,43,5,1,0,0,1,0,0,1,4,7,5,1,3,9,7,0,1,1,0,1,1
490,1,122,30,88,3,0,1,2,0,0,2,0,3,2,2,1,3,3,5,0,4,1,0,1,1
491,1,42,4,34,0,0,1,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0
492,1,1108,537,60,60,6,13,6,11,2,15,14,37,91,31,8,48,529,93,3,30,32,1,9,9
493,1,32,14,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
494,1,337,6,23,16,2,5,3,1,0,2,0,10,19,7,3,13,182,24,2,6,14,1,2,2
495,1,12,32,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
496,1,14,1,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497,1,18,118,7,0,0,2,0,1,0,0,0,0,2,1,0,0,4,1,0,0,0,0,0,0
498,1,27,5,1,2,0,0,0,0,0,1,0,3,1,1,0,1,16,1,0,0,0,0,0,0
499,1,316,100,21,29,1,5,5,1,0,0,6,8,28,12,4,21,34,115,0,12,8,0,2,4
500,1,13,34,5,1,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,0,0,0,0,0
501,1,1978,1,1301,49,4,8,14,19,1,4,5,42,83,24,4,49,183,127,1,17,24,1,9,9
502,1,21,7,2,1,0,0,0,0,0,0,0,2,1,0,0,1,10,4,0,0,0,0,0,0
503,1,24,55,14,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2,0,0,0,0,0,0
504,1,27,13,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
505,1,59,3,5,31,0,0,0,0,0,0,0,12,3,0,0,2,3,1,0,1,0,0,0,1
506,1,17,2,11,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0
507,1,13,26,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,0,0,0
508,1,40,1,27,1,0,0,0,0,0,0,0,0,4,0,0,2,2,3,0,0,0,0,1,0
509,1,15,5,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2,8,0,0,0,0,0,0
510,1,42,54,5,2,0,0,0,0,0,0,1,3,6,1,0,2,6,14,0,0,2,0,0,0
511,1,23,2,2,2,0,0,1,1,0,0,0,3,2,0,0,0,3,8,0,1,0,0,0,0
512,1,28,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
513,1,30,1,15,1,0,0,0,0,0,0,0,3,2,0,0,2,5,2,0,0,0,0,0,0
514,1,30,4,27,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
515,1,18,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
516,1,17,66,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
517,1,18,24,7,0,0,0,0,0,0,0,0,1,1,2,0,0,5,2,0,0,0,0,0,0
518,1,143,50,117,0,1,1,0,0,0,0,1,2,3,1,0,4,2,8,0,0,1,0,0,2
519,1,20,4,17,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
520,1,38,4,1,1,0,0,0,0,0,1,1,1,4,0,0,0,19,7,0,0,3,0,0,0
521,1,42,6,3,3,0,2,1,0,0,0,0,2,3,1,0,0,19,6,0,1,0,0,1,0
522,1,22,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
523,1,20,55,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
524,1,26,2,13,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2,0,1,2,0,0,0
525,1,16,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,1,109,1,52,6,1,3,0,1,0,0,1,3,6,1,0,10,12,12,0,0,1,0,0,0
527,1,41,25,5,1,0,0,0,1,0,0,0,4,5,2,0,1,16,4,0,2,0,0,0,0
528,1,56,18,9,1,0,1,0,0,1,1,0,3,27,0,0,5,6,2,0,0,0,0,0,0
529,1,66,2,12,7,0,0,1,0,0,0,1,1,10,1,0,3,23,5,0,0,0,0,0,2
