obj#,nonMCost,sCost,rCost,wCost,tCost,cCost,mCost,locationt=0  
j=0,12368400056100,12368400000000,0,0,56100,0,0,1

t=1  
j=0,183930000068000,183930000000000,0,0,68000,0,0,1

t=2  
j=0,389826000071400,389826000000000,0,0,71400,0,0,1

t=3  
j=0,605216400086700,605216400000000,0,0,86700,0,0,1

t=4  
j=0,866974800122400,866974800000000,0,0,122400,0,0,1

t=5  
j=0,1223235600142800,1223235600000000,0,0,142800,0,0,1

t=6  
j=0,1652691600175100,1652691600000000,0,0,175100,0,0,1

t=7  
j=0,2168370000205700,2168370000000000,0,0,205700,0,0,1

t=8  
j=0,2786389200277100,2786389200000000,0,0,277100,0,0,1

t=9  
j=0,3646515600270300,3646515600000000,0,0,270300,0,0,1

t=10  
j=0,4476502800360400,4476502800000000,0,0,360400,0,0,1

t=11  
j=0,5561955600382500,5561955600000000,0,0,382500,0,0,1

t=12  
j=0,6745333200443700,6745333200000000,0,0,443700,0,0,1

t=13  
j=0,8093758800481100,8093758800000000,0,0,481100,0,0,1

t=14  
j=0,9588243600525300,9588243600000000,0,0,525300,0,0,1

t=15  
j=0,11209357200576300,11209357200000000,0,0,576300,0,0,1

t=16  
j=0,13046965200557600,13046965200000000,0,0,557600,0,0,1

t=17  
j=0,14749995600676600,14749995600000000,0,0,676600,0,0,1

t=18  
j=0,16854109200615400,16854109200000000,0,0,615400,0,0,1

t=19  
j=0,18786771600691900,18786771600000000,0,0,691900,0,0,1

t=20  
j=0,21032859600681700,21032859600000000,0,0,681700,0,0,1

t=21  
j=0,23222974800707200,23222974800000000,0,0,707200,0,0,1

t=22  
j=0,25468621200824500,25468621200000000,0,0,824500,0,0,1

t=23  
j=0,28085432400858500,28085432400000000,0,0,858500,0,0,1

t=24  
j=0,30832405200885700,30832405200000000,0,0,885700,0,0,1

t=25  
j=0,33754472400992800,33754472400000000,0,0,992800,0,0,1

t=26  
j=0,36955962000982600,36955962000000000,0,0,982600,0,0,1

t=27  
j=0,40133826000969000,40133826000000000,0,0,969000,0,0,1

t=28  
j=0,43210122000992800,43210122000000000,0,0,992800,0,0,1

t=29  
j=0,46390525200945200,46390525200000000,0,0,945200,0,0,1

t=30  
j=0,49498616400865300,49498616400000000,0,0,865300,0,0,1

t=31  
j=0,52307082000901000,52307082000000000,0,0,901000,0,0,1

t=32  
j=0,55202542800856800,55202542800000000,0,0,856800,0,0,1

t=33  
j=0,57898621200836400,57898621200000000,0,0,836400,0,0,1

t=34  
j=0,60557605200821100,60557605200000000,0,0,821100,0,0,1

t=35  
j=0,63249157200838100,63249157200000000,0,0,838100,0,0,1

t=36  
j=0,65878995600680000,65878995600000000,0,0,680000,0,0,1

t=37  
j=0,68069883600657900,68069883600000000,0,0,657900,0,0,1

t=38  
j=0,70212858000625600,70212858000000000,0,0,625600,0,0,1

t=39  
j=0,72095950800559300,72095950800000000,0,0,559300,0,0,1

