obj#,nonMCost,sCost,rCost,wCost,dCost,MCost,finallocation,tempLocation
t=0  
j=0,12368400056100,12368400000000,0,0,0,56100,0,1,1

t=1  
j=0,183930000068000,183930000000000,0,0,0,68000,0,1,1

t=2  
j=0,389826000071400,389826000000000,0,0,0,71400,0,1,1

t=3  
j=0,605216400086700,605216400000000,0,0,0,86700,0,1,1

t=4  
j=0,866974800122400,866974800000000,0,0,0,122400,0,1,1

t=5  
j=0,1223235600142800,1223235600000000,0,0,0,142800,0,1,1

t=6  
j=0,1652691600175100,1652691600000000,0,0,0,175100,0,1,1

t=7  
j=0,2168370000205700,2168370000000000,0,0,0,205700,0,1,1

t=8  
j=0,2786389200277100,2786389200000000,0,0,0,277100,0,1,1

t=9  
j=0,3646515600270300,3646515600000000,0,0,0,270300,0,1,1

t=10  
j=0,4476502800360400,4476502800000000,0,0,0,360400,0,1,1

t=11  
j=0,5561955600382500,5561955600000000,0,0,0,382500,0,1,1

t=12  
j=0,6745333200443700,6745333200000000,0,0,0,443700,0,1,1

t=13  
j=0,8093758800481100,8093758800000000,0,0,0,481100,0,1,1

t=14  
j=0,9588243600525300,9588243600000000,0,0,0,525300,0,1,1

t=15  
j=0,11085542001356000,6092042000000000,4993500000000000,0,0,1356000,104000000000,0,0

t=16  
j=0,11718542001312000,7090742000000000,4627800000000000,0,0,1312000,0,0,0

t=17  
j=0,13734002001592000,8016302000000000,5717700000000000,0,0,1592000,0,0,0

t=18  
j=0,14411642001448000,9159842000000000,5251800000000000,0,0,1448000,0,0,0

t=19  
j=0,16313702001628000,10210202000000000,6103500000000000,0,0,1628000,0,0,0

t=20  
j=0,17382302001604000,11430902000000000,5951400000000000,0,0,1604000,0,0,0

t=21  
j=0,18723482001664000,12621182000000000,6102300000000000,0,0,1664000,0,0,0

t=22  
j=0,20952542001940000,13841642000000000,7110900000000000,0,0,1940000,0,0,0

t=23  
j=0,22728422002020000,15263822000000000,7464600000000000,0,0,2020000,0,0,0

t=24  
j=0,24697142002084000,16756742000000000,7940400000000000,0,0,2084000,0,0,0

t=25  
j=0,27044522002336000,18344822000000000,8699700000000000,0,0,2336000,0,0,0

t=26  
j=0,28720262002312000,20084762000000000,8635500000000000,0,0,2312000,0,0,0

t=27  
j=0,30171362002280000,21811862000000000,8359500000000000,0,0,2280000,0,0,0

t=28  
j=0,32126162002336000,23483762000000000,8642400000000000,0,0,2336000,0,0,0

t=29  
j=0,33658142002224000,25212242000000000,8445900000000000,0,0,2224000,0,0,0

t=30  
j=0,34533122002036000,26901422000000000,7631700000000000,0,0,2036000,0,0,0

t=31  
j=0,36295862002120000,28427762000000000,7868100000000000,0,0,2120000,0,0,0

t=32  
j=0,37327682002016000,30001382000000000,7326300000000000,0,0,2016000,0,0,0

t=33  
j=0,38692142001968000,31466642000000000,7225500000000000,0,0,1968000,0,0,0

t=34  
j=0,40225742001932000,32911742000000000,7314000000000000,0,0,1932000,0,0,0

t=35  
j=0,41520842001972000,34374542000000000,7146300000000000,0,0,1972000,0,0,0

t=36  
j=0,41757302001600000,35803802000000000,5953500000000000,0,0,1600000,0,0,0

t=37  
j=0,42817802001548000,36994502000000000,5823300000000000,0,0,1548000,0,0,0

t=38  
j=0,43276262001472000,38159162000000000,5117100000000000,0,0,1472000,0,0,0

t=39  
j=0,43969982001316000,39182582000000000,4787400000000000,0,0,1316000,0,0,0

t=40  
j=0,44713562001248000,40140062000000000,4573500000000000,0,0,1248000,0,0,0

t=41  
j=0,45312662001160000,41054762000000000,4257900000000000,0,0,1160000,0,0,0

t=42  
j=0,46899242001380000,41906342000000000,4992900000000000,0,0,1380000,0,0,0

t=43  
j=0,46720022001036000,42904922000000000,3815100000000000,0,0,1036000,0,0,0

t=44  
j=0,47492342001028000,43667942000000000,3824400000000000,0,0,1028000,0,0,0

t=45  
j=0,47778422000888000,44432822000000000,3345600000000000,0,0,888000,0,0,0

t=46  
j=0,48322742000912000,45101942000000000,3220800000000000,0,0,912000,0,0,0

t=47  
j=0,48334202000700000,45746102000000000,2588100000000000,0,0,700000,0,0,0

t=48  
j=0,48349322000580000,46263722000000000,2085600000000000,0,0,580000,0,0,0

t=49  
j=0,48226142000448000,46680842000000000,1545300000000000,0,0,448000,0,0,0

t=50  
j=0,48677402000468000,46989902000000000,1687500000000000,0,0,468000,0,0,0

t=51  
j=0,48384902000280000,47327402000000000,1057500000000000,0,0,280000,0,0,0

t=52  
j=0,48498902000268000,47538902000000000,960000000000000,0,0,268000,0,0,0

t=53  
j=0,48639902000256000,47730902000000000,909000000000000,0,0,256000,0,0,0

t=54  
j=0,48746402000236000,47912702000000000,833700000000000,0,0,236000,0,0,0

t=55  
j=0,48660242000152000,48079442000000000,580800000000000,0,0,152000,0,0,0

t=56  
j=0,48708902000144000,48195602000000000,513300000000000,0,0,144000,0,0,0

t=57  
j=0,48699062000120000,48298262000000000,400800000000000,0,0,120000,0,0,0

t=58  
j=0,48707822000100000,48378422000000000,329400000000000,0,0,100000,0,0,0

t=59  
j=0,48694502000088000,48444302000000000,250200000000000,0,0,88000,0,0,0

obj#,nonMCost,sCost,rCost,wCost,dCost,MCost,finallocation,tempLocation
t=0  
j=0,61842400056100,61842400000000,0,0,0,56100,0,1,1

t=1  
j=0,919650400068000,919650400000000,0,0,0,68000,0,1,1

t=2  
j=0,1644610000168000,1059310000000000,585300000000000,0,0,168000,104000000000,0,0

t=3  
j=0,2355910000204000,1644610000000000,711300000000000,0,0,204000,0,0,0

t=4  
j=0,3324010000288000,2355910000000000,968100000000000,0,0,288000,0,0,0

t=5  
j=0,4491010000336000,3324010000000000,1167000000000000,0,0,336000,0,0,0

t=6  
j=0,5892310000412000,4491010000000000,1401300000000000,0,0,412000,0,0,0

t=7  
j=0,7571710000484000,5892310000000000,1679400000000000,0,0,484000,0,0,0

t=8  
j=0,9909010000652000,7571710000000000,2337300000000000,0,0,652000,0,0,0

t=9  
j=0,12164410000636000,9909010000000000,2255400000000000,0,0,636000,0,0,0

t=10  
j=0,15114010000848000,12164410000000000,2949600000000000,0,0,848000,0,0,0

