datacenter_AZ_SUS,datacenter_AZ_SUS
obj#,object initialize size,sType,sCost,rCost,wCost,tCost,cCost,nonMCost
j=10,1822006,1,7288024000000000,0,0,226270,66550,7288024000226270
j=11,706644,0,2119932000000000,730500000000000,0,228000,57000,2850432000228000
j=11,706644,1,3363625400000000,0,0,96900,28500,3363625400096900
j=12,1526135,0,3357497000000000,1232400000000000,0,356000,89000,4589897000356000
j=12,1526135,1,6104540000000000,0,0,181560,53400,6104540000181560
j=13,24074,0,50555400000000,30690000000000,0,8800,2200,81245400008800
j=13,24074,1,92444100000000,0,0,4000,1180,92444100004000
j=14,225075,0,450150000000000,218400000000000,0,68000,17000,668550000068000
j=14,225075,1,828276000000000,0,0,28900,8500,828276000028900

t=27  
j=0,46554,0,93108000000000,54600000000000,0,16000,4000,147708000016000
j=0,46554,1,171318700000000,0,0,6800,2000,171318700006800
j=1,37764,0,114802500000000,89100000000000,0,20500,5500,203902500020500
j=1,37764,1,157098200000000,0,0,9350,2750,157098200009350
j=2,921076,0,3831676100000000,849600000000000,0,224000,56000,4681276100224000
j=2,921076,1,6005415500000000,0,0,133280,39200,6005415500133280
j=3,8228,0,16456000000000,27900000000000,0,8000,2000,44356000008000
j=3,8228,1,36203200000000,0,0,3400,1000,36203200003400
j=4,10905931,0,21811862000000000,8359500000000000,0,2280000,570000,30171362002280000
j=4,10905931,1,42751249500000000,0,0,1043100,307800,42751249501043100
j=5,348915,0,1116528000000000,340800000000000,0,104000,26000,1457328000104000
j=5,348915,1,1674792000000000,0,0,44200,13000,1674792000044200
j=6,6188,0,18564000000000,61200000000000,0,12000,3000,79764000012000
j=6,6188,1,24752000000000,0,0,5100,1500,24752000005100
j=7,613015,0,1961648000000000,636600000000000,0,180000,45000,2598248000180000
j=7,613015,1,2452060000000000,0,0,76500,22500,2452060000076500
j=8,361949,0,1085847000000000,318900000000000,0,100000,25000,1404747000100000
j=8,361949,1,1447796000000000,0,0,46750,13750,1447796000046750
j=9,507281,0,1166746300000000,358110000000000,0,105800,26450,1524856300105800
j=9,507281,1,2130580200000000,0,0,44965,13225,2130580200044965
j=10,1983316,0,6029280600000000,1510200000000000,0,436000,109000,7539480600436000
j=10,1983316,1,7933264000000000,0,0,203830,59950,7933264000203830
j=11,779694,0,2339082000000000,604500000000000,0,184000,46000,2943582000184000
j=11,779694,1,3711343400000000,0,0,78200,23000,3711343400078200
j=12,1649375,0,3628625000000000,1181400000000000,0,336000,84000,4810025000336000
j=12,1649375,1,6597500000000000,0,0,171360,50400,6597500000171360
j=13,26864,0,56414400000000,30690000000000,0,8800,2200,87104400008800
j=13,26864,1,103157700000000,0,0,4000,1180,103157700004000
j=14,246915,0,493830000000000,263100000000000,0,84000,21000,756930000084000
j=14,246915,1,908647200000000,0,0,35700,10500,908647200035700

t=28  
j=0,52014,0,104028000000000,48300000000000,0,12000,3000,152328000012000
j=0,52014,1,191411500000000,0,0,5100,1500,191411500005100
j=1,46674,0,141888900000000,110400000000000,0,32800,8800,252288900032800
j=1,46674,1,194163800000000,0,0,14960,4400,194163800014960
j=2,1006036,0,4185109700000000,902100000000000,0,252000,63000,5087209700252000
j=2,1006036,1,6559354700000000,0,0,149940,44100,6559354700149940
j=3,11018,0,22036000000000,27900000000000,0,8000,2000,49936000008000
j=3,11018,1,48479200000000,0,0,3400,1000,48479200003400
j=4,11741881,0,23483762000000000,8642400000000000,0,2336000,584000,32126162002336000
j=4,11741881,1,46028173500000000,0,0,1068720,315360,46028173501068720
j=5,382995,0,1225584000000000,360300000000000,0,100000,25000,1585884000100000
j=5,382995,1,1838376000000000,0,0,42500,12500,1838376000042500
j=6,12308,0,36924000000000,89100000000000,0,20000,5000,126024000020000
j=6,12308,1,49232000000000,0,0,8500,2500,49232000008500
j=7,676675,0,2165360000000000,488100000000000,0,124000,31000,2653460000124000
j=7,676675,1,2706700000000000,0,0,52700,15500,2706700000052700
j=8,393839,0,1181517000000000,403200000000000,0,132000,33000,1584717000132000
j=8,393839,1,1575356000000000,0,0,61710,18150,1575356000061710
j=9,538421,0,1238368300000000,406755000000000,0,119600,29900,1645123300119600
j=9,538421,1,2261368200000000,0,0,50830,14950,2261368200050830
j=10,2134336,0,6488381400000000,1867200000000000,0,544000,136000,8355581400544000
j=10,2134336,1,8537344000000000,0,0,254320,74800,8537344000254320
j=11,840144,0,2520432000000000,697500000000000,0,212000,53000,3217932000212000
j=11,840144,1,3999085400000000,0,0,90100,26500,3999085400090100
j=12,1767515,0,3888533000000000,1423200000000000,0,408000,102000,5311733000408000
j=12,1767515,1,7070060000000000,0,0,208080,61200,7070060000208080
j=13,29654,0,62273400000000,194700000000000,0,44000,11000,256973400044000
j=13,29654,1,113871300000000,0,0,20000,5900,113871300020000
j=14,273225,0,546450000000000,276600000000000,0,76000,19000,823050000076000
j=14,273225,1,1005468000000000,0,0,32300,9500,1005468000032300

t=29  
j=0,56844,0,113688000000000,40800000000000,0,8000,2000,154488000008000
j=0,56844,1,209185900000000,0,0,3400,1000,209185900003400
j=1,57714,0,175450500000000,89100000000000,0,20500,5500,264550500020500
j=1,57714,1,240090200000000,0,0,9350,2750,240090200009350
j=2,1096246,0,4560383300000000,833400000000000,0,228000,57000,5393783300228000
j=2,1096246,1,7147523900000000,0,0,135660,39900,7147523900135660
j=3,13808,0,27616000000000,40800000000000,0,8000,2000,68416000008000
j=3,13808,1,60755200000000,0,0,3400,1000,60755200003400
j=4,12606121,0,25212242000000000,8445900000000000,0,2224000,556000,33658142002224000
j=4,12606121,1,49415994300000000,0,0,1017480,300240,49415994301017480
j=5,419025,0,1340880000000000,358500000000000,0,104000,26000,1699380000104000
j=5,419025,1,2011320000000000,0,0,44200,13000,2011320000044200
j=6,21218,0,63654000000000,244800000000000,0,48000,12000,308454000048000
j=6,21218,1,84872000000000,0,0,20400,6000,84872000020400
j=7,725485,0,2321552000000000,516000000000000,0,144000,36000,2837552000144000
j=7,725485,1,2901940000000000,0,0,61200,18000,2901940000061200
j=8,434159,0,1302477000000000,254100000000000,0,64000,16000,1556577000064000
j=8,434159,1,1736636000000000,0,0,29920,8800,1736636000029920
j=9,573791,0,1319719300000000,625830000000000,0,165600,41400,1945549300165600
j=9,573791,1,2409922200000000,0,0,70380,20700,2409922200070380
j=10,2321056,0,7056010200000000,1649400000000000,0,456000,114000,8705410200456000
j=10,2321056,1,9284224000000000,0,0,213180,62700,9284224000213180
j=11,909894,0,2729682000000000,611400000000000,0,176000,44000,3341082000176000
j=11,909894,1,4331095400000000,0,0,74800,22000,4331095400074800
j=12,1909835,0,4201637000000000,1365300000000000,0,388000,97000,5566937000388000
j=12,1909835,1,7639340000000000,0,0,197880,58200,7639340000197880
j=13,47354,0,99443400000000,179520000000000,0,35200,8800,278963400035200
j=13,47354,1,181839300000000,0,0,16000,4720,181839300016000
j=14,300885,0,601770000000000,213300000000000,0,56000,14000,815070000056000
j=14,300885,1,1107256800000000,0,0,23800,7000,1107256800023800

t=30  
j=0,60924,0,121848000000000,54600000000000,0,16000,4000,176448000016000
j=0,60924,1,224200300000000,0,0,6800,2000,224200300006800
j=1,66624,0,202536900000000,81600000000000,0,16400,4400,284136900016400
j=1,66624,1,277155800000000,0,0,7480,2200,277155800007480
j=2,1179586,0,4907077700000000,866100000000000,0,240000,60000,5773177700240000
j=2,1179586,1,7690900700000000,0,0,142800,42000,7690900700142800
j=3,17888,0,35776000000000,20400000000000,0,4000,1000,56176000004000
j=3,17888,1,78707200000000,0,0,1700,500,78707200001700
j=4,13450711,0,26901422000000000,7631700000000000,0,2036000,509000,34533122002036000
j=4,13450711,1,52726787100000000,0,0,931470,274860,52726787100931470
j=5,454875,0,1455600000000000,227400000000000,0,60000,15000,1683000000060000
j=5,454875,1,2183400000000000,0,0,25500,7500,2183400000025500
j=6,45698,0,137094000000000,142800000000000,0,28000,7000,279894000028000
j=6,45698,1,182792000000000,0,0,11900,3500,182792000011900
j=7,777085,0,2486672000000000,601200000000000,0,148000,37000,3087872000148000
j=7,777085,1,3108340000000000,0,0,62900,18500,3108340000062900
j=8,459569,0,1378707000000000,184500000000000,0,44000,11000,1563207000044000
j=8,459569,1,1838276000000000,0,0,20570,6050,1838276000020570
j=9,628211,0,1444885300000000,472305000000000,0,124200,31050,1917190300124200
j=9,628211,1,2638486200000000,0,0,52785,15525,2638486200052785
j=10,2485996,0,7557427800000000,1345500000000000,0,364000,91000,8902927800364000
j=10,2485996,1,9943984000000000,0,0,170170,50050,9943984000170170
j=11,971034,0,2913102000000000,600600000000000,0,180000,45000,3513702000180000
j=11,971034,1,4622121800000000,0,0,76500,22500,4622121800076500
j=12,2046365,0,4502003000000000,909000000000000,0,252000,63000,5411003000252000
j=12,2046365,1,8185460000000000,0,0,128520,37800,8185460000128520
j=13,63674,0,133715400000000,179520000000000,0,35200,8800,313235400035200
j=13,63674,1,244508100000000,0,0,16000,4720,244508100016000
j=14,322215,0,644430000000000,173700000000000,0,52000,13000,818130000052000
j=14,322215,1,1185751200000000,0,0,22100,6500,1185751200022100

t=31  
j=0,66384,0,132768000000000,55800000000000,0,16000,4000,188568000016000
j=0,66384,1,244293100000000,0,0,6800,2000,244293100006800
j=1,74784,0,227343300000000,89100000000000,0,20500,5500,316443300020500
j=1,74784,1,311101400000000,0,0,9350,2750,311101400009350
j=2,1266196,0,5267375300000000,960300000000000,0,280000,70000,6227675300280000
j=2,1266196,1,8255597900000000,0,0,166600,49000,8255597900166600
j=3,19928,0,39856000000000,27900000000000,0,8000,2000,67756000008000
j=3,19928,1,87683200000000,0,0,3400,1000,87683200003400
j=4,14213881,0,28427762000000000,7868100000000000,0,2120000,530000,36295862002120000
j=4,14213881,1,55718413500000000,0,0,969900,286200,55718413500969900
j=5,477615,0,1528368000000000,243900000000000,0,68000,17000,1772268000068000
j=5,477615,1,2292552000000000,0,0,28900,8500,2292552000028900
j=6,59978,0,179934000000000,68700000000000,0,16000,4000,248634000016000
j=6,59978,1,239912000000000,0,0,6800,2000,239912000006800
j=7,837205,0,2679056000000000,620400000000000,0,168000,42000,3299456000168000
j=7,837205,1,3348820000000000,0,0,71400,21000,3348820000071400
j=8,478019,0,1434057000000000,254700000000000,0,80000,20000,1688757000080000
j=8,478019,1,1912076000000000,0,0,37400,11000,1912076000037400
j=9,669281,0,1539346300000000,433665000000000,0,124200,31050,1973011300124200
j=9,669281,1,2810980200000000,0,0,52785,15525,2810980200052785
j=10,2620546,0,7966459800000000,1442100000000000,0,420000,105000,9408559800420000
j=10,2620546,1,10482184000000000,0,0,196350,57750,10482184000196350
j=11,1031094,0,3093282000000000,544800000000000,0,156000,39000,3638082000156000
j=11,1031094,1,4908007400000000,0,0,66300,19500,4908007400066300
j=12,2137265,0,4701983000000000,1165200000000000,0,328000,82000,5867183000328000
j=12,2137265,1,8549060000000000,0,0,167280,49200,8549060000167280
j=13,79994,0,167987400000000,179520000000000,0,35200,8800,347507400035200
j=13,79994,1,307176900000000,0,0,16000,4720,307176900016000
j=14,339585,0,679170000000000,168900000000000,0,48000,12000,848070000048000
j=14,339585,1,1249672800000000,0,0,20400,6000,1249672800020400

t=32  
j=0,71964,0,143928000000000,54600000000000,0,16000,4000,198528000016000
j=0,71964,1,264827500000000,0,0,6800,2000,264827500006800
j=1,83694,0,254429700000000,89100000000000,0,20500,5500,343529700020500
j=1,83694,1,348167000000000,0,0,9350,2750,348167000009350
j=2,1362226,0,5666860100000000,673800000000000,0,192000,48000,6340660100192000
j=2,1362226,1,8881713500000000,0,0,114240,33600,8881713500114240
j=3,22718,0,45436000000000,20400000000000,0,4000,1000,65836000004000
j=3,22718,1,99959200000000,0,0,1700,500,99959200001700
j=4,15000691,0,30001382000000000,7326300000000000,0,2016000,504000,37327682002016000
j=4,15000691,1,58802708700000000,0,0,922320,272160,58802708700922320
j=5,502005,0,1606416000000000,363300000000000,0,100000,25000,1969716000100000
j=5,502005,1,2409624000000000,0,0,42500,12500,2409624000042500
j=6,66848,0,200544000000000,40800000000000,0,8000,2000,241344000008000
j=6,66848,1,267392000000000,0,0,3400,1000,267392000003400
j=7,899245,0,2877584000000000,632700000000000,0,172000,43000,3510284000172000
j=7,899245,1,3596980000000000,0,0,73100,21500,3596980000073100
j=8,503489,0,1510467000000000,409500000000000,0,116000,29000,1919967000116000
j=8,503489,1,2013956000000000,0,0,54230,15950,2013956000054230
j=9,706991,0,1626079300000000,291870000000000,0,87400,21850,1917949300087400
j=9,706991,1,2969362200000000,0,0,37145,10925,2969362200037145
j=10,2764756,0,8404858200000000,1761300000000000,0,492000,123000,10166158200492000
j=10,2764756,1,11059024000000000,0,0,230010,67650,11059024000230010
j=11,1085574,0,3256722000000000,656100000000000,0,200000,50000,3912822000200000
j=11,1085574,1,5167332200000000,0,0,85000,25000,5167332200085000
j=12,2253785,0,4958327000000000,974700000000000,0,284000,71000,5933027000284000
j=12,2253785,1,9015140000000000,0,0,144840,42600,9015140000144840
j=13,96314,0,202259400000000,30690000000000,0,8800,2200,232949400008800
j=13,96314,1,369845700000000,0,0,4000,1180,369845700004000
j=14,356475,0,712950000000000,270600000000000,0,72000,18000,983550000072000
j=14,356475,1,1311828000000000,0,0,30600,9000,1311828000030600

t=33  
j=0,77424,0,154848000000000,40800000000000,0,8000,2000,195648000008000
j=0,77424,1,284920300000000,0,0,3400,1000,284920300003400
j=1,92604,0,281516100000000,68700000000000,0,16400,4400,350216100016400
j=1,92604,1,385232600000000,0,0,7480,2200,385232600007480
j=2,1429606,0,5947160900000000,703200000000000,0,188000,47000,6650360900188000
j=2,1429606,1,9321031100000000,0,0,111860,32900,9321031100111860
j=3,24758,0,49516000000000,20400000000000,0,4000,1000,69916000004000
j=3,24758,1,108935200000000,0,0,1700,500,108935200001700
j=4,15733321,0,31466642000000000,7225500000000000,0,1968000,492000,38692142001968000
j=4,15733321,1,61674618300000000,0,0,900360,265680,61674618300900360
j=5,538335,0,1722672000000000,373200000000000,0,104000,26000,2095872000104000
j=5,538335,1,2584008000000000,0,0,44200,13000,2584008000044200
j=6,70928,0,212784000000000,20400000000000,0,4000,1000,233184000004000
j=6,70928,1,283712000000000,0,0,1700,500,283712000001700
j=7,962515,0,3080048000000000,484200000000000,0,144000,36000,3564248000144000
j=7,962515,1,3850060000000000,0,0,61200,18000,3850060000061200
j=8,544439,0,1633317000000000,320400000000000,0,84000,21000,1953717000084000
j=8,544439,1,2177756000000000,0,0,39270,11550,2177756000039270
j=9,732371,0,1684453300000000,383640000000000,0,115000,28750,2068093300115000
j=9,732371,1,3075958200000000,0,0,48875,14375,3075958200048875
j=10,2940886,0,8940293400000000,1519200000000000,0,440000,110000,10459493400440000
j=10,2940886,1,11763544000000000,0,0,205700,60500,11763544000205700
j=11,1151184,0,3453552000000000,604500000000000,0,180000,45000,4058052000180000
j=11,1151184,1,5479635800000000,0,0,76500,22500,5479635800076500
j=12,2351255,0,5172761000000000,1155900000000000,0,332000,83000,6328661000332000
j=12,2351255,1,9405020000000000,0,0,169320,49800,9405020000169320
j=13,99104,0,208118400000000,30690000000000,0,8800,2200,238808400008800
j=13,99104,1,380559300000000,0,0,4000,1180,380559300004000
j=14,383535,0,767070000000000,245400000000000,0,68000,17000,1012470000068000
j=14,383535,1,1411408800000000,0,0,28900,8500,1411408800028900

t=34  
j=0,81504,0,163008000000000,54600000000000,0,16000,4000,217608000016000
j=0,81504,1,299934700000000,0,0,6800,2000,299934700006800
j=1,99474,0,302400900000000,48300000000000,0,12300,3300,350700900012300
j=1,99474,1,413811800000000,0,0,5610,1650,413811800005610
j=2,1499926,0,6239692100000000,856200000000000,0,232000,58000,7095892100232000
j=2,1499926,1,9779517500000000,0,0,138040,40600,9779517500138040
j=3,26798,0,53596000000000,20400000000000,0,4000,1000,73996000004000
j=3,26798,1,117911200000000,0,0,1700,500,117911200001700
j=4,16455871,0,32911742000000000,7314000000000000,0,1932000,483000,40225742001932000
j=4,16455871,1,64507014300000000,0,0,883890,260820,64507014300883890
j=5,575655,0,1842096000000000,308100000000000,0,88000,22000,2150196000088000
j=5,575655,1,2763144000000000,0,0,37400,11000,2763144000037400
j=6,72968,0,218904000000000,20400000000000,0,4000,1000,239304000004000
j=6,72968,1,291872000000000,0,0,1700,500,291872000001700
j=7,1010935,0,3234992000000000,453900000000000,0,128000,32000,3688892000128000
j=7,1010935,1,4043740000000000,0,0,54400,16000,4043740000054400
j=8,576479,0,1729437000000000,336900000000000,0,112000,28000,2066337000112000
j=8,576479,1,2305916000000000,0,0,52360,15400,2305916000052360
j=9,765731,0,1761181300000000,546135000000000,0,151800,37950,2307316300151800
j=9,765731,1,3216070200000000,0,0,64515,18975,3216070200064515
j=10,3092806,0,9402130200000000,1639800000000000,0,472000,118000,11041930200472000
j=10,3092806,1,12371224000000000,0,0,220660,64900,12371224000220660
j=11,1211634,0,3634902000000000,440700000000000,0,132000,33000,4075602000132000
j=11,1211634,1,5767377800000000,0,0,56100,16500,5767377800056100
j=12,2466845,0,5427059000000000,1179000000000000,0,336000,84000,6606059000336000
j=12,2466845,1,9867380000000000,0,0,171360,50400,9867380000171360
j=13,101894,0,213977400000000,30690000000000,0,8800,2200,244667400008800
j=13,101894,1,391272900000000,0,0,4000,1180,391272900004000
j=14,408075,0,816150000000000,213300000000000,0,56000,14000,1029450000056000
j=14,408075,1,1501716000000000,0,0,23800,7000,1501716000023800

t=35  
j=0,86964,0,173928000000000,20400000000000,0,4000,1000,194328000004000
j=0,86964,1,320027500000000,0,0,1700,500,320027500001700
j=1,104304,0,317084100000000,34200000000000,0,12300,3300,351284100012300
j=1,104304,1,433904600000000,0,0,5610,1650,433904600005610
j=2,1585546,0,6595871300000000,703200000000000,0,188000,47000,7299071300188000
j=2,1585546,1,10337759900000000,0,0,111860,32900,10337759900111860
j=3,28838,0,57676000000000,20400000000000,0,4000,1000,78076000004000
j=3,28838,1,126887200000000,0,0,1700,500,126887200001700
j=4,17187271,0,34374542000000000,7146300000000000,0,1972000,493000,41520842001972000
j=4,17187271,1,67374102300000000,0,0,902190,266220,67374102300902190
j=5,606465,0,1940688000000000,378600000000000,0,100000,25000,2319288000100000
j=5,606465,1,2911032000000000,0,0,42500,12500,2911032000042500
j=6,75008,0,225024000000000,0,0,0,0,225024000000000
j=6,75008,1,300032000000000,0,0,0,0,300032000000000
j=7,1056325,0,3380240000000000,625200000000000,0,164000,41000,4005440000164000
j=7,1056325,1,4225300000000000,0,0,69700,20500,4225300000069700
j=8,610169,0,1830507000000000,364500000000000,0,92000,23000,2195007000092000
j=8,610169,1,2440676000000000,0,0,43010,12650,2440676000043010
j=9,813221,0,1870408300000000,401925000000000,0,105800,26450,2272333300105800
j=9,813221,1,3415528200000000,0,0,44965,13225,3415528200044965
j=10,3256786,0,9900629400000000,1802100000000000,0,504000,126000,11702729400504000
j=10,3256786,1,13027144000000000,0,0,235620,69300,13027144000235620
j=11,1255704,0,3767112000000000,611100000000000,0,184000,46000,4378212000184000
j=11,1255704,1,5977151000000000,0,0,78200,23000,5977151000078200
j=12,2584745,0,5686439000000000,864300000000000,0,260000,65000,6550739000260000
j=12,2584745,1,10338980000000000,0,0,132600,39000,10338980000132600
j=13,104684,0,219836400000000,37620000000000,0,13200,3300,257456400013200
j=13,104684,1,401986500000000,0,0,6000,1770,401986500006000
j=14,429405,0,858810000000000,303600000000000,0,80000,20000,1162410000080000
j=14,429405,1,1580210400000000,0,0,34000,10000,1580210400034000

t=36  
j=0,89004,0,178008000000000,20400000000000,0,4000,1000,198408000004000
j=0,89004,1,327534700000000,0,0,1700,500,327534700001700
j=1,107724,0,327480900000000,20400000000000,0,4100,1100,347880900004100
j=1,107724,1,448131800000000,0,0,1870,550,448131800001870
j=2,1655866,0,6888402500000000,769800000000000,0,192000,48000,7658202500192000
j=2,1655866,1,10796246300000000,0,0,114240,33600,10796246300114240
j=3,30878,0,61756000000000,20400000000000,0,4000,1000,82156000004000
j=3,30878,1,135863200000000,0,0,1700,500,135863200001700
j=4,17901901,0,35803802000000000,5953500000000000,0,1600000,400000,41757302001600000
j=4,17901901,1,70175451900000000,0,0,732000,216000,70175451900732000
j=5,644325,0,2061840000000000,274800000000000,0,76000,19000,2336640000076000
j=5,644325,1,3092760000000000,0,0,32300,9500,3092760000032300
j=6,75008,0,225024000000000,0,0,0,0,225024000000000
j=6,75008,1,300032000000000,0,0,0,0,300032000000000
j=7,1118845,0,3580304000000000,557400000000000,0,132000,33000,4137704000132000
j=7,1118845,1,4475380000000000,0,0,56100,16500,4475380000056100
j=8,646619,0,1939857000000000,232800000000000,0,60000,15000,2172657000060000
j=8,646619,1,2586476000000000,0,0,28050,8250,2586476000028050
j=9,848171,0,1950793300000000,323610000000000,0,92000,23000,2274403300092000
j=9,848171,1,3562318200000000,0,0,39100,11500,3562318200039100
j=10,3436996,0,10448467800000000,1248000000000000,0,352000,88000,11696467800352000
j=10,3436996,1,13747984000000000,0,0,164560,48400,13747984000164560
j=11,1316814,0,3950442000000000,628500000000000,0,176000,44000,4578942000176000
j=11,1316814,1,6268034600000000,0,0,74800,22000,6268034600074800
j=12,2671175,0,5876585000000000,994200000000000,0,284000,71000,6870785000284000
j=12,2671175,1,10684700000000000,0,0,144840,42600,10684700000144840
j=13,108104,0,227018400000000,22440000000000,0,4400,1100,249458400004400
j=13,108104,1,415119300000000,0,0,2000,590,415119300002000
j=14,459765,0,919530000000000,180900000000000,0,48000,12000,1100430000048000
j=14,459765,1,1691935200000000,0,0,20400,6000,1691935200020400

t=37  
j=0,91044,0,182088000000000,27900000000000,0,8000,2000,209988000008000
j=0,91044,1,335041900000000,0,0,3400,1000,335041900003400
j=1,109764,0,333682500000000,20400000000000,0,4100,1100,354082500004100
j=1,109764,1,456618200000000,0,0,1870,550,456618200001870
j=2,1732846,0,7208639300000000,742800000000000,0,188000,47000,7951439300188000
j=2,1732846,1,11298155900000000,0,0,111860,32900,11298155900111860
j=3,32918,0,65836000000000,0,0,0,0,65836000000000
j=3,32918,1,144839200000000,0,0,0,0,144839200000000
j=4,18497251,0,36994502000000000,5823300000000000,0,1548000,387000,42817802001548000
j=4,18497251,1,72509223900000000,0,0,708210,208980,72509223900708210
j=5,671805,0,2149776000000000,117000000000000,0,28000,7000,2266776000028000
j=5,671805,1,3224664000000000,0,0,11900,3500,3224664000011900
j=6,75008,0,225024000000000,0,0,0,0,225024000000000
j=6,75008,1,300032000000000,0,0,0,0,300032000000000
j=7,1174585,0,3758672000000000,398700000000000,0,96000,24000,4157372000096000
j=7,1174585,1,4698340000000000,0,0,40800,12000,4698340000040800
j=8,669899,0,2009697000000000,170700000000000,0,36000,9000,2180397000036000
j=8,669899,1,2679596000000000,0,0,16830,4950,2679596000016830
j=9,876311,0,2015515300000000,436080000000000,0,110400,27600,2451595300110400
j=9,876311,1,3680506200000000,0,0,46920,13800,3680506200046920
j=10,3561796,0,10827859800000000,1107300000000000,0,288000,72000,11935159800288000
j=10,3561796,1,14247184000000000,0,0,134640,39600,14247184000134640
j=11,1379664,0,4138992000000000,332400000000000,0,88000,22000,4471392000088000
j=11,1379664,1,6567200600000000,0,0,37400,11000,6567200600037400
j=12,2770595,0,6095309000000000,819900000000000,0,232000,58000,6915209000232000
j=12,2770595,1,11082380000000000,0,0,118320,34800,11082380000118320
j=13,110144,0,231302400000000,22440000000000,0,4400,1100,253742400004400
j=13,110144,1,422952900000000,0,0,2000,590,422952900002000
j=14,477855,0,955710000000000,48300000000000,0,12000,3000,1004010000012000
j=14,477855,1,1758506400000000,0,0,5100,1500,1758506400005100

t=38  
j=0,93834,0,187668000000000,27900000000000,0,8000,2000,215568000008000
j=0,93834,1,345309100000000,0,0,3400,1000,345309100003400
j=1,111804,0,339884100000000,27900000000000,0,8200,2200,367784100008200
j=1,111804,1,465104600000000,0,0,3740,1100,465104600003740
j=2,1807126,0,7517644100000000,709200000000000,0,192000,48000,8226844100192000
j=2,1807126,1,11782461500000000,0,0,114240,33600,11782461500114240
j=3,32918,0,65836000000000,0,0,0,0,65836000000000
j=3,32918,1,144839200000000,0,0,0,0,144839200000000
j=4,19079581,0,38159162000000000,5117100000000000,0,1472000,368000,43276262001472000
j=4,19079581,1,74791957500000000,0,0,673440,198720,74791957500673440
j=5,683505,0,2187216000000000,123300000000000,0,32000,8000,2310516000032000
j=5,683505,1,3280824000000000,0,0,13600,4000,3280824000013600
j=6,75008,0,225024000000000,0,0,0,0,225024000000000
j=6,75008,1,300032000000000,0,0,0,0,300032000000000
j=7,1214455,0,3886256000000000,524100000000000,0,132000,33000,4410356000132000
j=7,1214455,1,4857820000000000,0,0,56100,16500,4857820000056100
j=8,686969,0,2060907000000000,184500000000000,0,44000,11000,2245407000044000
j=8,686969,1,2747876000000000,0,0,20570,6050,2747876000020570
j=9,914231,0,2102731300000000,284625000000000,0,82800,20700,2387356300082800
j=9,914231,1,3839770200000000,0,0,35190,10350,3839770200035190
j=10,3672526,0,11164479000000000,1161900000000000,0,340000,85000,12326379000340000
j=10,3672526,1,14690104000000000,0,0,158950,46750,14690104000158950
j=11,1412904,0,4238712000000000,474600000000000,0,136000,34000,4713312000136000
j=11,1412904,1,6725423000000000,0,0,57800,17000,6725423000057800
j=12,2852585,0,6275687000000000,718500000000000,0,184000,46000,6994187000184000
j=12,2852585,1,11410340000000000,0,0,93840,27600,11410340000093840
j=13,112184,0,235586400000000,22440000000000,0,4400,1100,258026400004400
j=13,112184,1,430786500000000,0,0,2000,590,430786500002000
j=14,482685,0,965370000000000,68100000000000,0,24000,6000,1033470000024000
j=14,482685,1,1776280800000000,0,0,10200,3000,1776280800010200

t=39  
j=0,96624,0,193248000000000,27900000000000,0,8000,2000,221148000008000
j=0,96624,1,355576300000000,0,0,3400,1000,355576300003400
j=1,114594,0,348365700000000,20400000000000,0,4100,1100,368765700004100
j=1,114594,1,476711000000000,0,0,1870,550,476711000001870
j=2,1878046,0,7812671300000000,401700000000000,0,104000,26000,8214371300104000
j=2,1878046,1,12244859900000000,0,0,61880,18200,12244859900061880
j=3,32918,0,65836000000000,0,0,0,0,65836000000000
j=3,32918,1,144839200000000,0,0,0,0,144839200000000
j=4,19591291,0,39182582000000000,4787400000000000,0,1316000,329000,43969982001316000
j=4,19591291,1,76797860700000000,0,0,602070,177660,76797860700602070
j=5,695835,0,2226672000000000,191400000000000,0,60000,15000,2418072000060000
j=5,695835,1,3340008000000000,0,0,25500,7500,3340008000025500
j=6,75008,0,225024000000000,0,0,0,0,225024000000000
j=6,75008,1,300032000000000,0,0,0,0,300032000000000
j=7,1266865,0,4053968000000000,458100000000000,0,108000,27000,4512068000108000
j=7,1266865,1,5067460000000000,0,0,45900,13500,5067460000045900
j=8,705419,0,2116257000000000,240300000000000,0,64000,16000,2356557000064000
j=8,705419,1,2821676000000000,0,0,29920,8800,2821676000029920
j=9,938981,0,2159656300000000,154215000000000,0,50600,12650,2313871300050600
j=9,938981,1,3943720200000000,0,0,21505,6325,3943720200021505
j=10,3788716,0,11517696600000000,939600000000000,0,272000,68000,12457296600272000
j=10,3788716,1,15154864000000000,0,0,127160,37400,15154864000127160
j=11,1460364,0,4381092000000000,453300000000000,0,132000,33000,4834392000132000
j=11,1460364,1,6951332600000000,0,0,56100,16500,6951332600056100
j=12,2924435,0,6433757000000000,791400000000000,0,228000,57000,7225157000228000
j=12,2924435,1,11697740000000000,0,0,116280,34200,11697740000116280
j=13,114224,0,239870400000000,22440000000000,0,4400,1100,262310400004400
j=13,114224,1,438620100000000,0,0,2000,590,438620100002000
j=14,489495,0,978990000000000,117900000000000,0,40000,10000,1096890000040000
j=14,489495,1,1801341600000000,0,0,17000,5000,1801341600017000

t=40  
j=0,99414,0,198828000000000,20400000000000,0,4000,1000,219228000004000
j=0,99414,1,365843500000000,0,0,1700,500,365843500001700
