datacenter_AZ_SUS,datacenter_AZ_SUS,30

t=0  
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,9210000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,75910000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,16255000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,98865500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,166425000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,91200000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,352320000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,9210000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=4  
j=0,s=0,d=0,null
j=0,s=0,d=1,1200000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,186240000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,2355974000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,29610000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,103810000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,36655000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,130950500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,288225000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,119100000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,626820000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,9210000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=5  
j=0,s=0,d=0,null
j=0,s=0,d=1,1200000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,263040000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,3324074000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,57510000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,124210000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,64555000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,154410500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,469125000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,139500000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,814620000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,29610000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=6  
j=0,s=0,d=0,null
j=0,s=0,d=1,1200000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,316140000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,4491074000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,77910000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,144610000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,84955000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,177870500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,631725000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,159900000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,978420000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,57510000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=7  
j=0,s=0,d=0,null
j=0,s=0,d=1,1200000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,392940000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,5892374000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,118110000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,165010000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,125155000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,201330500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,853725000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,221100000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,1186320000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,77910000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=8  
j=0,s=0,d=0,null
j=0,s=0,d=1,1200000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,469740000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,7571774000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,138510000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,192910000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,153055000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,256875500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,1068825000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,282300000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,1516020000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,118110000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=9  
j=0,s=0,d=0,null
j=0,s=0,d=1,1200000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,581040000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,9909074000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,178710000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,227110000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,193255000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,377280500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,1374225000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,413100000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,1873920000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,138510000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=10  
j=0,s=0,d=0,null
j=0,s=0,d=1,1200000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,788940000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,12164474000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,218910000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,306010000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,246355000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,440070500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,1713225000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,588600000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,2184420000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,178710000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=11  
j=0,s=0,d=0,null
j=0,s=0,d=1,1200000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,996840000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,15114074000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,292410000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,359110000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,323155000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,567720500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,2223525000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,750900000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,2675520000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,218910000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=12  
j=0,s=0,d=0,null
j=0,s=0,d=1,21600000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,1205040000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,18329774000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,340710000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,438010000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,363955000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,688125500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,2610525000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,974400000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,3144420000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,292410000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=13  
j=0,s=0,d=0,null
j=0,s=0,d=1,42000000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,1555140000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,21993974000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,434610000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,609610000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,461155000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,930315500000000
j=9,s=1,d=0,119600000000
j=9,s=1,d=1,null
j=10,s=0,d=0,null
j=10,s=0,d=1,3358125000000000
j=10,s=1,d=0,104400000000
j=10,s=1,d=1,null
j=11,s=0,d=0,null
j=11,s=0,d=1,1206000000000000
j=11,s=1,d=0,104000000000
j=11,s=1,d=1,null
j=12,s=0,d=0,null
j=12,s=0,d=1,3691020000000000
j=12,s=1,d=0,104800000000
j=12,s=1,d=1,null
j=13,s=0,d=0,null
j=13,s=0,d=1,1544000000000
j=13,s=1,d=0,114700000000
j=13,s=1,d=1,null
j=14,s=0,d=0,null
j=14,s=0,d=1,365910000000000
j=14,s=1,d=0,104000000000
j=14,s=1,d=1,null

t=14  
j=0,s=0,d=0,null
j=0,s=0,d=1,62400000000000
j=0,s=1,d=0,104000000000
j=0,s=1,d=1,null
j=1,s=0,d=0,null
j=1,s=0,d=1,1205000000000
j=1,s=1,d=0,114400000000
j=1,s=1,d=1,null
j=2,s=0,d=0,null
j=2,s=0,d=1,1850040000000000
j=2,s=1,d=0,105600000000
j=2,s=1,d=1,null
j=3,s=0,d=0,null
j=3,s=0,d=1,740000000000
j=3,s=1,d=0,104000000000
j=3,s=1,d=1,null
j=4,s=0,d=0,null
j=4,s=0,d=1,26055074000000000
j=4,s=1,d=0,104300000000
j=4,s=1,d=1,null
j=5,s=0,d=0,null
j=5,s=0,d=1,605010000000000
j=5,s=1,d=0,104000000000
j=5,s=1,d=1,null
j=6,s=0,d=0,null
j=6,s=0,d=1,740000000000
j=6,s=1,d=0,104000000000
j=6,s=1,d=1,null
j=7,s=0,d=0,null
j=7,s=0,d=1,906310000000000
j=7,s=1,d=0,104000000000
j=7,s=1,d=1,null
j=8,s=0,d=0,null
j=8,s=0,d=1,636355000000000
j=8,s=1,d=0,104400000000
j=8,s=1,d=1,null
j=9,s=0,d=0,null
j=9,s=0,d=1,1112820500000000
j=9,s=1,d=0,119600000000
